id,Text,label,Score
68087996-7295, I'm not sure you need to do `len(location) > 0`  I think `location[0] if location else None` will work the same since an empty list if a falsy value.,U,[-1.]
31088112-1261,"	can clean this up even more,  ```return key.get()```  instead of these two lines.",U,[0.]
31089143-1259,	Can we rename that to `VBC_API_KEY`,U,[0.]
30737953-1243,	We should probably use `account_group_id` instead of `agid`.,U,[0.]
30728707-1242,"	If you don't need the mock in the test, you have the option of defining what the mock should be. When you do define it like this using the `new` kwarg, it doesn't get passed to the test. Something like this: ```py mock.patch('app.models.microsite.get_account_group_vobject', new=mock.Mock(return_value=None)) def test_migrate_from_legacy_raises_if_account_group_not_found(self): ``` Personally I'm torn on which is more readable, but sometimes it's useful (like if you are mocking many things and you never actually use the mocks), or if the same unused mock is being passed to every test (though there is alternatives to that too).",U,[-1.]
30730230-1242,	`from vtest import mock`,U,[0.]
30739447-1242,"	```raise AccountGroupNotFoundException('The account group %s for the account %s does not exist.' % (self.account_group_id, self.account_id)) ```",U,[-1.]
30807750-1240,	You need to change this to: ```javascript !self.showClipboardLink() ``` otherwise you're testing that the observable object doesn't exist.,U,[-1.]
30807898-1240,"	Might be nice to extract the `$(""#comments"").val()` out since it's also used in the if statement above",U,[0.]
30437716-1231,"	Heads up, in python you can just do: ```python phone_numbers = kwargs[MICROSITE_KEYS.PHONE_WORK] cleaned_phone_numbers = [phone_number_digits(number) for number in phone_numbers] kwargs[MICROSITE_KEYS.PHONE_WORK] = cleaned_phone_numbers ``` Typically if you're ever using an index when you're iterating, there's probably a better way :smile:   Also, then you can probably remove that mapping comment on 155.",U,[0.]
30439231-1231,"	Personal recommendation for readability. ```python self.phone_work = kwargs.get(MICROSITE_KEYS.PHONE_WORK, []) self.phone = self.phone_work[0] if self.phone_work else None ```",U,[0.]
30439412-1231,"	Instead of the helper function, I'd probably just do it inline since it's simple. ```python phone = ndb.ComputerProperty(lamda self: self.phone_work[0] if self.phone_work else None ```",U,[0.]
30440042-1231,"	Style: ```python for ms_number, work_number in zip(ms.phone_work, work_numbers):     self.assertEquals(ms_number, work_number)     self.assertEquals(phone_number_digits(ms_number), phone_number_digits(work_number)) ```",U,[0.]
30443412-1231,"	If you want to get really crazy you could do this in a single line: ```python kwargs[MICROSITE_KEYS.PHONE_WORK] = [phone_number_digits(number) for number in kwargs.get(MICROSITE_KEYS.PHONE_WORK, [])] ```",U,[0.]
30444292-1231,	I mostly agree with @cpenner-va. If you tweak it just slightly you won't need the conditional in the 2nd line at all though. ```python self.phone_work = kwargs.get(MICROSITE_KEYS.PHONE_WORK) or [] self.phone = self.phone_work[0] ``` Is basically equivalent.,U,[0.]
30613001-1231,	This should be ```kwargs = _sync_phone_kwargs(**kwargs)```.,U,[0.]
63538321-2862,	these aren't used,U,[-1.]
63542615-2862,"	Not sure I love this class name, it's more descriptive of what MS is doing.",U,[0.]
63555390-2862,	Can we add some details about what location failed? I always try to give errors/exceptions some specifics for the poor sucker who is stuck debugging this when it breaks.,U,[0.]
63555574-2862,"	That said, I find it super weird we're catching a 500 from core here. Why do we assume core is going to 500?",U,[-1.]
63594567-2862,	Can't we use `this` for storing stuff across `beforeEach`?,U,[0.]
63595819-2862,	Maybe `window.` to be explicit what this is for,U,[0.]
63284856-2857,"	theres no yielding going on in this function so it's not going to actually run in parallel with anything else. we call tasklets an 'asynchronous' technique, but really they are just functions running in an event loop on a single thread ala javascript. The yield keyword is how the mechanism that controls the ndb event loop holding these tasklets knows to go to the next tasklet and let this one sit for a while . furthermore, yielding on an expensive data processing loop for example won't actually help, so it's really only applicable to RPCs. It's more like a nice way to abstract and organize the management of multiple ndb async operations than it is like a general approach to parallel processing.",U,[0.]
62860694-2847,	Add a newline to the end of file.,U,[0.]
62860771-2847,	Do we write tests for our JS?,U,[0.]
62733597-2844,	Order of imports. Move this up to be with datetime,U,[0.]
62699217-2840,"	Just being picky here:-) If either firstName or lastName is missing, the space for connecting them is not necessary.",U,[0.]
62541026-2837,"	Hmm, you should probably roll this back I'm guessing. Unless it was already here.",U,[0.]
62389146-2836,	You sure it's not already defined as PRIMARY_COLOR or something somewhere,U,[-1.]
62358419-2828,	you shouldn't need to pass this in if they are all the same.  It should just use that format,U,[0.]
62352534-2827,	I think we need the # of delivered events here. Not 1 for all events to that email. That'd be the same as counting the emails wouldn't it,U,[0.]
62352680-2827,"	{u'key': u'delivered', u'doc_count': 28} would be 28 delivered not just 1",U,[0.]
62104999-2819,	I think these strings are already defined,U,[0.]
62105212-2819,	does step 1 work here with 30 days? Seems like that would be super crowded,U,[0.]
62105418-2819,	does step 1 work here with 30 days? Seems like that would be super crowded,U,[0.]
62036961-2809,"	there's no reason to do an `execute_async().get_result()` here, might as well just call `execute` Also, this should be `overall_stats` as it's not a future",U,[0.]
62037148-2809,"	Because this is a blocking query it can't run in parallel with the other 3 queries. You could either make it async (which would take work to break out the formatting and whatnot, or you can put it after the `daily_stats_future` and it will run in parallel with the other 3 queries",U,[0.]
62071902-2809,	this name could be a class constant.,U,[0.]
62073364-2809,	could you note that this defaults to querying all time if you leave past years and months at 0?,U,[0.]
62073667-2809,	if you set `max_data_points=None` here it makes your call with the quarterly aggregation look clearer.,U,[0.]
62073780-2809,	I'd recommend using a keyword style argument for `max_data_points`,U,[0.]
62039729-2806,	should be `No Historical Stats`,U,[0.]
62039893-2806,	This should be in getEmailStats,U,[0.]
62052370-2806,"	Right, we'd show an empty graph",U,[0.]
61945887-2802,	Could you pull this stuff out and test it.  This complete function is pretty large now,U,[0.]
61939690-2799,"	Instead of all these `if` statements could you just: ```python for app in ACCOUNT_LEVEL_APPS:     if self.partner.has_app_installed(app):         redirect_path = '/{}'.format(app.slug) ``` You could probably even ```python redirect_path = next('/{}'.format(app.slug) for app in ACCOUNT_LEVEL_APPS if self.partner_has_app_installed(app), None) ``` ?",U,[0.]
61950852-2799,	Uh...can you take this out?,U,[0.]
61911608-2798,	Magic number.,U,[0.]
61911690-2798,	![shia-labeouf-magic-gif](https://cloud.githubusercontent.com/assets/2190961/14990423/bd39e660-1119-11e6-8f19-c3a6db401412.gif),U,[0.]
61912562-2798,"	sorry, what's the different between total and reviewCount?",U,[0.]
61913427-2798,	Maybe a clearer name?,U,[0.]
61915031-2798,	no need to have the options param here as we aren't passing in options,U,[0.]
61797338-2791,	shouldn't the key value be a string?,U,[-1.]
61797489-2791,	this variable name is not the same as what you passing below. lets keep them same for avoiding confusion.,U,[-1.]
61804410-2791,"	Very minor thing, account_deletion_date is a kwarg, should pass it through as one as well.",U,[0.]
61807774-2791,"	Minor: You don't need to specify None here, that's what get will default to.",U,[-1.]
61744850-2787,	can you update the docstring as well?,U,[0.]
61618243-2784,	do you have to add else here as well? https://github.com/vendasta/SR/pull/2784/files#diff-7bcedd3f3489ae22fa90b8c7f96519c1R353,U,[0.]
61579167-2781,	you can just do `opacity` and `tansition` our sass compiler should add the other rules,U,[0.]
61493053-2779,"	Is there any point to converting this to a tasklet if we're blocking on these async gets? That's what yield does right, it suspends everything and waits for that value?",U,[0.]
61493907-2779,	nvm. I think I get it now.,U,[0.]
61509818-2779,	should `set_multi_async` too,U,[0.]
61509854-2779,	yield get_async,U,[0.]
61582458-2779,"	The yielding is more about forcing the future to resolve than the fact that it returns something. But you're partially right, you don't need to **yield** this since the tasklet doesn't need to block on it, but you do need to force that future to resolve at some point... whether that's through a `yield`, call to `get_result` (outside of the tasklet), or an `@ndb.toplevel` decorator somewhere higher in the chain.",U,[0.]
61428866-2776,"	You're switching on aggregation name here, but if the aggregation name was always the same and you passed in the max number of stats then that would simplify this",U,[0.]
61335850-2774,"	We looked into this for PRD-94. Apparently if you set the min and max to now, it will give you the all time results, with the earliest data point going to the first review.",U,[0.]
61336305-2774,	Does it mean 'all time'?,U,[0.]
61336474-2774,	'one_month_ago' should be 'ten_years_ago',U,[0.]
61267189-2772,	Sta**t**istics?,U,[0.]
61269024-2772,	we should probably remove the `Arial sans-serif` bit,U,[0.]
61269064-2772,	*Statistics,U,[0.]
61269240-2772,	shouldn't this file be named `statistics_test`?,U,[-1.]
60999472-2771,"	Do we have some better marketing copy than ""Set up Review Widget""? I don't think anyone will know what that means as a call to action.",U,[0.]
61001047-2771,	Is it a comment? Can we remove it?,U,[0.]
60940922-2767,	settings.ADPG_PID is in this list twice now?,U,[0.]
60771612-2757,	Why push each result? You can just build the list the way you want it.,U,[0.]
60771931-2757,	These colours are used in a couple places in SR. Is there a way to define some constants?,U,[0.]
59410258-2731,	The knockout controller should really have the company name passed in to it then these should be coming from the JS.  We want to keep the jinja templating and knockout templating as separate as possible,U,[0.]
59410309-2731,	this should be passed into the js controller as well,U,[0.]
59411280-2731,	This should be refactored out into a superclass instead of duplicating it 2 more times,U,[0.]
59416229-2731,"	Yes, you might have to make an intermediary super class",U,[0.]
59441491-2731,	If it would be grosser to pass it in to the js then I'd just leave it like this.,U,[0.]
58946033-2725,	This feels kind of overly verbose.,U,[0.]
58946084-2725,	Is this just going to dump a weird message from CS?,U,[0.]
58947921-2725,"	I agree, I think the fact that the ui reflects that the comment isn't there anymore should be indication enough that the delete succeeded",U,[0.]
58932560-2724,	Is there a reason to use this kind of property caching if we only use it once? (I think I only see it used once),U,[0.]
58932939-2724,	`forme` hehe,U,[0.]
58933092-2724,	I'd combine these into 1 line; `review_id` caused me more confusion than clarity.,U,[-1.]
58933117-2724,	Is it worth changing the name of this helper method?,U,[0.]
58934739-2724,	Should we use @cached_property if we want to cache it?,U,[0.]
58937098-2724,	Or just rename this variable to something more specific?,U,[0.]
58713398-2721,"	Just remember there is a constant key named REFERRER_URL defined in vauth. However, what we defined here has nothing to do with vauth, so it is probably fine to just use a string here.",U,[0.]
58625140-2719,"	Would the actual API call return: ``` {'goodListings': [     {'ssid': 'SSID-1'},     {'ssid': 'SSID-2'} ]} ``` Rather than multiple goodListings?",U,[0.]
58626379-2719,"	Ahh I got ya, so it'll return the good listings for each source.",U,[0.]
58389126-2713,	This sourceId is definitely declared somewhere else already. Import it from app.keys.GLOBAL_SOURCE,U,[0.]
58392223-2713,"	I'm sure it is defined somewwhere, but I think you just gave the reference in CS, not SR.",U,[-1.]
58392450-2713,	`LOCATION_PAGE_SOURCE` is defined in `lib/coresdk/profile_group.py`,U,[0.]
58392542-2713,	Haha. Yep.,U,[0.]
57921984-2708,	Was this also a problem if the account was expired? Does this check still return an account after it's expired?,U,[0.]
57185938-2697,	`is_popup = self.request.cookies.get('isPopup') == 'true'`,U,[0.]
57007258-2692,	You should never use `{}` (or any other mutable) as the default value for a keyword argument. You should read this: https://pythonconquerstheuniverse.wordpress.com/category/python-gotchas/,U,[0.]
57007526-2692,"	It's probably not a huge deal for test code, but I'd rather not see it in the codebase at all",U,[-1.]
56991890-2688,"	I would like to see this try-except block refactored into a function, which should return a `RequestStatus` object. Something like `def perform_update` should get the job done. After that, this block will look like:  ``` if not keyword:     status = RequestStatus(identifier=None, operation=statusOperation, successful=False, data={}, message=CREATE_ERROR_EMPTY_KEYWORD) else:     status = perform_update(..) . . if status.successful: ```",U,[0.]
56995631-2688,	The purpose of which is to reduce heavy nesting and improve readability.,U,[0.]
57009303-2688,"	Just use `keywords` here, no need to get fancy :)",U,[0.]
57009610-2688,"	I'd really like to encourage you to use the `success` attribute of the RequestStatus object. It makes sense to have a flag for the operation, but in this case, the outcome of the operation essentially already is a flag.",U,[0.]
57009683-2688,	Docstring for this guy,U,[0.]
57386542-2688,	move this down to the `else` block,U,[0.]
57386583-2688,	`if not keywords`,U,[0.]
56528158-2674,	Swallowing exceptions makes me sad. I always prefer to at least add a `logging.warning` message. And it is often a good idea to include the stack trace with `exc_info=True`.,U,[0.]
56529195-2674,"	I think it is a bad idea to mock private functions of a class; it makes it much harder to refactor.  I think it would be better to change this to mock out the entire call to: `app.domain.repcore.sources.get_source_by_id()` and then the dependency of this class would be mush clearer in the tests.  Currently I could change your `_get_source_name()` function to return hardcoded `Yelp` and all your tests would still pass. I am not suggesting testing the private function, I would like to see the fact that the private function exists be hidden from the tests. This will enable much easier refactor of code in the future.",U,[-1.]
56530985-2674,"	This will get run every time the file is imported, but only needs to run once per instance.",U,[0.]
56532868-2674,	We just need to make sure that this algorithm is registered.  If it is already registered than this will throw an exception.  Is it really valuable log a warning in this case?,U,[0.]
56533324-2674,"	I think there should be a space between `partner_mock.return_value = secure_partner` and `link = activity.build_partner_link('ABC', '/visibility/')` and another space between `link = activity.build_partner_link('ABC', '/visibility/')` and `self.assertEqual('https://abc.steprep.com/visibility/', link)`.  It makes looking at the three parts of the test much easier.  Same goes with the other tests.",U,[0.]
56533502-2674,"	Catching `ValueError` seemed too generic to swallow and assume it is ALWAYS caused by it already being registered. What if the lib is missing, does it also raise a `ValueError`?  But if we only want it run once per instance, it belongs in a warmup handler, not a normal code file.",U,[-1.]
56397622-2672,	Can we remove the extra newline above match = false?,U,[0.]
56398245-2672,"	Can we change the field in this comprehension into is_match instead?  Also, can we change match to is_match? Just for clarity.",U,[0.]
56349536-2671,"	Super minor.  But I'd prefer this condition be ``` == ""LOCAL ``` so it's easier to immediately understand without having to double check the ``` != ```",U,[0.]
56249980-2668,"	you could probably use the same pattern (previous_stat) here, right?",U,[0.]
56086590-2666,"	is all of this unit tested? it would be nice to see all the cases in plain unit tests if they dont exist, and a new case for pdqs.mobi",U,[0.]
56087206-2666,"	also, if prod has to use pdqs.mobi but we cant do that for the other envs, does it even matter what we do on other envs, can we just use microsite-env.appspot.com?   i say that because this url mutilation we do on other products on our own platform haunts me at night",U,[0.]
56039779-2664,	you should be able to accomplish this with the _get_exclusive_properties method in vapi? or is that not returning the right error message?,U,[-1.]
56040065-2664,"	again, maybe get_exclusive_proprties can do this for you. Also the docstring for this process method may or may not be accurate. Kind of looks like not accurate at all lol",U,[0.]
56045873-2664,"	Yeah! Let's use that thing!  So, `_get_exclusive_properties` only works if you're using the vapi Properties. If you're defining lists of args like you are in this handler, you can do the following: ``` REQUIRED_ARGS = [   ...   (API_KEY.ACCOUNT_SRID, API_KEY.CUSTOMER_IDENTIFIER)   ... ] ```  This will require one of the two arguments",U,[0.]
56191426-2663,"	instead of setting ```current_stat``` you can enumerate ```stats``` in your loop.  EX. ``` for index, stat in enumerate(stats):   if not (stat and stat.value == 0) or index == 0:     continue      stat.value = data[index - 1] if data[index - 1] else 0   data.append([stat.datetime_stamp.strftime(formatting), stat.value]) ```",U,[0.]
55052488-2649,	It might be a bit late for this but I find ``` getGenerateReviewWidget ``` to be really confusing to read.  Could it be changed to ``` getWidgetForGenerateReviews ```?,U,[-1.]
55209092-2648,	All of these methods take a comment as the param.  Why not make a ReviewCommentActivity domain object that gets instantiated with a comment  ```python class ReviewCommentActivity(object):     def __init__(comment)     def is_valid(self)     @property     def link(self)     @property     def title(self)     def to_dict(self) ```,U,[0.]
55209278-2648,	The same could probably be done for ReviewActivity as well,U,[0.]
55210009-2648,	If you were to create the ReviewCommentActivity object you could encapsulate this logic into it. So all this would need to do is  ```python review_comment_activity = ReviewCommentActivity(activity) review_comment_activity.send() ``` Then the send method can decide whether or not to send the activity.,U,[0.]
55210166-2648,	Pylint doesn't run for this file (for long lines anyway) and it's a lot more readable if these are all on one line.,U,[-1.]
54906782-2642,	Are these colours supposed to be hardcoded?,U,[0.]
53318133-2619,	Shouldn't this be a FilterBuilder?,U,[-1.]
53319669-2619,	Same as above. FilterBuilder.,U,[0.]
52191004-2598,	if you rollback the `elasticsearch` lib you should rollback the `elasticsearch_dsl as well`,U,[0.]
51908333-2590,	I wonder if we should put a javascript ``` try catch ``` in here.   Having the entire page fail to load because we couldn't bind our tooltips seems like a bigger problem than edge support.  We might even be able to toss the check for ``` data.is_microsoft_edge ``` if we did that. It's generally a bad smell to have browser-specific functionality.,U,[0.]
51377151-2583,"	i think ``` expired_datetime ``` is a little clearer. first time reading this i thought this was supposed to be the datetime that the account expired at, so i was confused by the +1",U,[-1.]
51142876-2569,	Do you need a binding for `form-success-icon`? Can you just add it to the `class` attr?,U,[0.]
51143002-2569,"	Minor, but I would argue `wrapper` would be a more natural naming convention than `area`.",U,[0.]
51204067-2568,"	`if 'page_title' not in context:` if you are just checking if the key exists.  I don't think anyone would set a blank `page_title`, and if they did, it was probably for a reason that's getting overwritten here.",U,[-1.]
50474793-2558,	This check should go into the `_can_send_review_share_email` as well  it doesn't really matter if we do an extra get on `ReviewGenerationConfigurationModel` when we aren't going to send the email anyway,U,[-1.]
49927773-2553,	infinite recursion!!!  should be `cls.get_by_account_group_id_async`,U,[0.]
49463253-2537,"	The whole reason jasmine uses the ``` it ``` function is so you can write English sentences like: ``` it('should start as false', ... ``` .    Kind of sad to not take advantage that feature.",U,[0.]
49465524-2537,	Why is `template_type` optional here?,U,[0.]
48563256-2511,	``` viewedComments ``` sounds to me like a function (or knockout object) that returns a set of viewed comments.  I'd recommend naming it something like ``` markCommentsAsViewed() ```.,U,[0.]
48564162-2511,	check if self.newComment() (is truthy) before sending the ajax call. dont need to send if theres no new comments anyway,U,[0.]
48567624-2511,"	I would pull these 2 tests out into a different describe block. if you are describing ""markCommentsAsViewed"", then all of your tests inside that block should call markCommentsAsViewed. If you are calling commentsToggleString, even to test that it calls markCommentsAsViewed, that test should happen inside a describe(""commentsToggleString"", function(){tests})",U,[0.]
48445700-2496,	are there things that care about ``` posts ``` being returned from this method? seems like the handler just ignores it. if this method only has to report errors then no use returning a tuple.,U,[0.]
47520060-2465,	could you change the values here from `True/False` to `'published'/'unpublised'` that was the comparison later on isn't against the string `'true'/'false'`,U,[0.]
47520617-2465,"	I'm pretty sure a request of `None` would work here, or an empty dict. I think one of the two would work.",U,[0.]
47572185-2462,"	Could probably be ``` === ```, yeah?",U,[0.]
47643593-2462,	Hmm... You're right. The server needs to receive an unpublished Flag. Would you mind fixing this function in your PR? Something like ```              else if (field.name == 'publishingStatus') {                  // convert to boolean                  if (field.value() === 'published') {                      published_flag = true;                  } else if (field.value() === 'unpublished') {                      unpublished_flag = false;                  } else {                      published_flag = null;                      unpublished_flag = null                   }              } ```,U,[0.]
47645705-2462,"	``` == ``` does type-coercion to check equality but, really, you know you want a string so why not do strict equality (``` === ```).  I don't really care, it's just Much More Betterâ„¢.",U,[-1.]
47325242-2450,	shouldn't we be setting `account.salesPerson.updated` here too? it doesn't look like it was getting set before either,U,[-1.]
47161711-2445,	any chance you'd be able to use getBySrid instead here? RepInt accounts are keyed off srid so it's a cheaper/faster/consistent lookup as opposed to getByAgid which is doing a query instead of a key.get(),U,[0.]
47258705-2445,"	This expected format comment shows a header line but your sentence above says ""without headers"".  Just to be clear, change this to: ```         expected format:         AG-1234,cust-1234         AG-5678,cust-5678"""""" ```",U,[0.]
47258985-2445,"	Why are you accepting two different key formats?  Also, I don't think you can use a `csv.DictReader` without headers. How would this `.get('key')` know which column in the file has that key? This code looks like it is expecting CSV headers.",U,[-1.]
47259233-2445,	What does `updateUnique` do?  Why not just: ``` account.customer_id = customer_id account.put() ``` ?,U,[-1.]
47259452-2445,"	This line is very awkward. We are building a customer ID and storing it in a `customer_id` variable but that function takes in an arg also called `customer_id`. Why is the original value of the variable not good enough? I thought customer IDs were just strings anyway, what could this `buildCustomerId` function possibly be doing?",U,[-1.]
47292312-2445,	Why did you change this from using updateUnique? I know @jwebb-va asked why we were using it but there is a reason to do so... it handles the updating of the unique entity for you and also ensures that it's in the correct format (pid/id). So you can replace about 15-20 lines here with the one call to updateUnique instead.,U,[-1.]
47158578-2444,	I'd say `generate_content` is a bit too ambiguous here. Even within the context of this module it's not clear what this actually does or returns. Even something like `generate_review_share_content` would be much clearer imo.,U,[-1.]
47158625-2444,	Why not just `{}`?,U,[0.]
47358780-2441,"	Minor, but is it necessary to wrap all these methods around `function () {...}` if you aren't passing any ""custom"" args? Can't you just `click: $root.showTrendOrWordCloudAdvice`?",U,[0.]
