,id,Text,label,etc,Score
417,56527669-2674,"	Nice refactors!",NU,,[0.]
418,56528543-2674,"	It seems a little odd to use the `handle-pubsub` queue here considering this is coming from a  direct API call, not pubsub. But I also understand why you did it this way; the other notification activity probably already use this queue. :disappointed:",NU,,[0.]
419,56531176-2674,"	:thumbsup: Glad we'll have more consistency between the different activities.",NU,,[0.]
420,56532002-2674,"	Since we can already click on the icon and we have a 'view' link that the user can click I'm not sure if we'd want a third spot for them to click.  I wonder if having three places to click or taking away one of the other places would be better UX.",NU,,[-1.]
421,56533194-2674,"	Good points. We can think about this for a future iteration.",NU,,[0.]
422,56398758-2672,"	why is {'None': True} necessary? Seems a bit odd to me.",NU,,[0.]
423,56399436-2672,"	Fair enough",NU,,[0.]
424,56161440-2665,"	dang, I thought this was fartbasic.css",NU,,[0.]
425,55608340-2661,"	just curious, is there a reason not to use `if include_only_sources and source_id not in include_only_sources`",NU,,[0.]
426,55680730-2661,"	Not sure I follow... `[]` would also be falsy.",NU,,[0.]
427,55052317-2649,"	Aw man, I remember when I wrote the code this way, originally.  Good times.",NU,,[0.]
428,54895331-2642,"	I wonder if there is some way for us to track who is using the iFrame..  If usage drops to 0 for a good period of time, we might be able to remove it.",NU,,[0.]
429,54895518-2642,"	If I'm not mistaken, this is for the write a review which will still be displayed in an iframe.",NU,,[-1.]
430,54895331-2642,"	I wonder if there is some way for us to track who is using the iFrame..  If usage drops to 0 for a good period of time, we might be able to remove it.",NU,,[0.]
431,54907585-2642,"	`text/javascript` is deprecated. You should use `application/javascript` for jsonp and `application/json` for normal JSON requests.",NU,,[0.]
432,54193796-2638,"	Should try to get in the habit of ordering/grouping your imports according to our ""standard""... it goes like this: python imports appengine imports library imports app imports  And then ordered alphabetically within each group (less important). So in this case, it should be: ``` from google.appengine.ext.deferred import deferred  from vpubsub import VMessageHandler, ReviewMessage  from app.domain.dev_central import send_activity from app.models.partner import PartnerModel import settings ```",NU,,[0.]
433,53806119-2628,"	This should get reset if ``` submitListing() ``` fails.",NU,,[0.]
434,53171002-2611,"	I've been thinking about this for a little while. I think it's probably possible to write a regex string that allows you to use re.sub to strip out `.` characters when they're not surrounded by numbers.  I think something like this would work: `re.sub(r'([^0-9])\.([^0-9])', r'\1\2')`  This basically reads 'any non",NU,,[0.]
435,53171516-2611,"	If this change merges to prod, are there any cases where the old `getCanonical` method is still used? If there aren't, I think it makes more sense to simply put your changes in the existing method.",NU,,[0.]
436,52520888-2606,"	might want a case for ``` sent === open ```",NU,,[0.]
437,52511163-2605,"	in case you guys didn't know ``` results.aggregations.range('created').buckets[0].doc_count ``` or  ``` results.aggregations.range(ReviewDocument.created).buckets[0].doc_count ```",NU,,[0.]
438,52517124-2604,"	I agree. Clearly this should be written as: ``` CS_VIS_SOURCE.GOOGLE_PLUS:     tuple(None for _ in xrange(4)) ```",NU,,[0.]
439,52519453-2604,"	Clearly this is better: ``` tuple([None]*4) ```",NU,,[0.]
440,52520527-2604,"	``` tuple(map(lambda x: None, [None for _ in xrange(4)])) ```",NU,,[0.]
441,52234148-2601,"	Is it possible to build one massive query that ElasticSearch can parallelize as much as possible on it's end?",NU,,[0.]
442,52238844-2601,"	would prefer you unpack the tuple properly instead of indexing into it, helps readability ``` total_sent, recent_sent = self._get_email_events('sent') email_stats['sent'] = {'all_time': total_sent, 'recent': recent_sent} ```",NU,,[0.]
443,52242665-2601,"	name this better or make ``` get_stats ``` accept account group id and make it a module level function in its own module. this isn't a good use of a class imo",NU,,[0.]
444,52190511-2598,"	There's a `updateUnique` on the Account model that would probably do this for you.  Not 100% sure that it works correctly though",NU,,[0.]
445,52191485-2598,"	wow, `bad-whitespace,trailing-whitespace,' 'missing-final-newline,cyclic-import'` should probably not be ignored, but don't remove them for this PR",NU,,[-1.]
446,51422039-2583,"	I don't think this is necessary, isn't this method only called by the above `update` method which is already doing this check?",NU,,[-1.]
447,51267738-2571,"	I would prefer this file to be called `__init__test.py` just so that the file name matches where the prod code lives. Otherwise someone looking for the tests may not find these.",NU,,[0.]
448,51143521-2569,"	Is that `24px` = `$MEDIUM_FONT_SIZE/2` or something? Might help to be a bit more self-documenting if it is That would be one pro of centering this icon and overlaying the text absolutely -- more agnostic to the dimensions of the container and components",NU,,[0.]
449,50477972-2558,"	It might be better to make a  `get_follow_up_swu_email_data` and `get_request_review_swu` email data that take their specific params then both call `get_common_swu_email_data` and return the common stuff with their custom stuff appended.  It think having those three functions would be beneficial even if the `get_request_review_swu` function just calls `get_common_swu_email_data` and returns it's result as that leaves the pattern intact for the next people to add a new email type",NU,,[0.]
450,50478052-2558,"	good catch here, we shouldn't have called it `requestReviewSubject`",NU,,[0.]
451,50478611-2558,"	I would suggest the better way to do this would be to add the option to the `FileField` in `vForm` of `file_can_be_deleted` that defaults to `True` and then update the `forms.js` to not show the delete icon if that's false, then set it in the form handler for this form to `False`.  I think that's the better approach, but it's not a trivial amount of work so it's up to you if you think it fits within this story",NU,,[0.]
452,50479575-2558,"	I think this transaction should have gone into the model ```python @classmethod @ndb.transactional def remove_logo_image(cls, account_group_id, template_type):     """"""     Does not actually delete the file from cloud storage, only removes the reference to it     """"""     email_template = EmailTemplateSettings.get_or_create(account_group_id, template_type)     email_template.logo_image = None     email_template.put()     return email_template ``` This is for 2 reasons 1. we shouldn't have put the transaction in the view 2. handle_filedelete can be moved into the abstract form",NU,,[0.]
453,50479701-2558,"	These child classes don't need to inherit from `vfom.ImageUploadHadler` if `AbstractEmailTemplateSettingsVForm` does",NU,,[0.]
454,50480114-2558,"	I think a lot (if not all) of this get_formdata is the exact same between the 3 child classes. If a super function of `create_common_formdata` takes in a email template, then this can become ```python def get_formdata(self):     email_template = EmailTemplateSettings.get_or_create(self.account.agid, FOLLOW_UP_EMAIL_TEMPLATE_TYPE)     form_data = self.create_common_formdata(email_template)     return form_data ``` I don't think `create_common_formdata` is the greatest of names, but the name should imply that `vform.FormData(form_definition=self._get_all_fields())` will be called within it and it will return a new set of formdata    Alternatively you could pass both the formdata and the email_template to the common function and name it w/e you think is appropriate",NU,,[-1.]
455,50707049-2558,"	Should we move these to the `config_address-book-(local|test|demo|prod).py` files? more cruft in the settings file but it cleans this up.",NU,,[0.]
456,49757490-2547,"	idk what this `get_enabled_listing_sources` does exactly, but does it matter if it the next thing we are doing in this function filters out all the ids that don't have listings?",NU,,[-1.]
457,49763809-2547,"	There are two reasons to filter out sources. 1) The source has no listings 2) The source has been disabled at the partner level  If the ReviewGenerationConfigurationModel has been created for this account, we just grab the selected listings from that model.  A pubsub sent out when the partner's enabled sources were customized removes any partner-disabled sources from this config model right away.  If one hasn't been created (no customizations have yet been made by the user) a default ReviewGenerationConfigurationModel is created, but we also grab the enabled listing sources from the partner (through core) so that we don't select a source that has been disabled at the partner level.",NU,,[-1.]
458,49786894-2547,"	Nope.  We still need to get the intersection between the default sources and the given ``` review_sources ```  For example, Facebook is a default source but it can be turned off at the partner level.",NU,,[0.]
459,49371976-2538,"	This should be get_button_url but we are changing that to be  ```python customized_button_url = StringProperty()  @property def button_url():     return self.customized_button_url or self.get_location_page_url ``` So I guess this should stay as it is",NU,,[0.]
460,49372878-2538,"	jrol wrote the exact same thing here https://github.com/vendasta/SM/pull/1539/files#diff-762efa8432266db1882ad789334ac54cR265 is this from somewhere? could we just reference it?",NU,,[0.]
461,49464100-2537,"	I'm sure ``` gross html ``` meant something to someone at some point but it means nothing to me and just adds uncertainty to this test.  I'd suggest ``` 'arbitrary string' ``` as it's self-describing.",NU,,[0.]
462,49464255-2537,"	`email-template email-template--selected` `email-template email-template--unselected`",NU,,[0.]
463,49465425-2537,"	Why use `cls_class_name()` instead of just `cls`?",NU,,[0.]
464,49465756-2537,"	Sometimes...  ``` >> 'foo' and True True >> True and 'foo' 'foo' ```",NU,,[0.]
465,49128019-2534,"	Capitalize the first word after the colon also ``` will be used ```  id just ask renee what the copy text she wants there is",NU,,[0.]
466,49087450-2530,"	You could probably add a test for this to ``` SREP.ReviewManage.spec.js ```",NU,,[0.]
467,48999019-2524,"	If the key exists though and the value is `None`, this will now return `None`.  You should probably change this to `entity.get(API_KEY.MENTION_MODIFIED_DATETIME) or entity[API_KEY.MENTION_CREATED_DATETIME])` if at all...",NU,,[0.]
468,49000637-2524,"	Wouldn't this have raised a KeyError in the first place? It seems weird to me that this worked as is... Am I missing something?",NU,,[-1.]
469,49001044-2524,"	That is what Brad is assuming it has been doing.  I'm saying I think the api always returns the key, but may have the value as `None`. I'm not certain though.",NU,,[0.]
470,48848887-2519,"	why jinja? the ``` enable_generate_reviews ``` flag, fair enough thats already in the context, but there's ko used below to get the alternating row shading anyway.",NU,,[0.]
471,48860954-2519,"	We probably want this in the EmailTemplate model and options instead of types as  the types are currently like 'review_request' and 'follow_up' also `return [{'display_name':name, 'template_id': template_id} for name, template_id in EMAIL_TEMPLATE.iteritems()]`",NU,,[0.]
472,48862012-2519,"	This should be a `get` method in EmailTemplate that does this get or put for you",NU,,[0.]
473,48863076-2519,"	This should use that `get` function I previously mentioned",NU,,[0.]
474,48863702-2519,"	I think it would be beneficial to structure this into one dictionary ```python EMAIL_TEMPLATES = {     'review_request' : {         'display_name': ""REview REQUesT"",         'templates': [             {                 'id': 'template-01',                 'preview_image': 'http://i.ytimg.com/vi/oHg5SJYRHA0/hqdefault.jpg'             }         ] } } ```",NU,,[0.]
475,49025199-2519,"	maybe raise an error if they use an invalid template type. at least when you look through this code later, the use of that ``` TEMPLATE_CONFIGURATION ``` constant here will clue you in as to where the implicit rules of this model really are",NU,,[0.]
476,47844638-2487,"	confused about why socialMarketingEnabled is observable (not that you did that). generally, if something can't change within the lifespan of a single page view, it doesnt need to be an observable. don't have enough context to know if enableSocial can change, but also seems unlikely.",NU,,[-1.]
477,47838870-2484,"	Can this just be named `lookup_by_partner_id`?",NU,,[0.]
478,47838981-2484,"	`update-sales-person`?",NU,,[0.]
479,47839267-2484,"	Afaik it's always been `get` implies by key and `lookup` implies a query, usually returning a list of entities.",NU,,[0.]
480,47828044-2482,"	Isn't this supposed to be ``` display_location_page_badges ```?  If not, change the test title.",NU,,[-1.]
481,47784239-2470,"	I'm kind of confused about what's going on here. I don't think anything in the datastore is currently keyed with 'Account:customerId:\<customer_id\>', so isn't this only checking against accounts that are in the csv and have already been processed?",NU,,[-1.]
482,47788275-2470,"	You are incorrect.  The Unique kind has lots of entries with the format ""Account:customerId:<customer_id>"".  These are used to ensure uniqueness of a customer ID value within the system.",NU,,[0.]
483,47791569-2470,"	I'm still not sure why we're doing this all unique entity handling manually rather than using the built in Account.updateUnique which does it all for us?",NU,,[-1.]
484,47791645-2470,"	@cgooding-va that's the unique entity's key, which we use to make sure we don't have dupe customerIds",NU,,[-1.]
485,47650129-2462,"	i know the other tests use the toEqual expectation, but I think they should probably be using toBeTruthy and toBeFalsy. Not too important though",NU,,[0.]
486,47158152-2444,"	It would better to put this in a separate method so it can potentially be reused instead of explicitly doing it here. Also I would probably prefer to split on `-` if that's an option in case you get prefixes that are more than two characters in the future.",NU,,[0.]
487,47158274-2444,"	Also doing something like `ssid.starswith('TW')` below might be a little cleaner/clearer imo.",NU,,[0.]
488,47160039-2444,"	I don't know about other people, but it wasn't immediately clear to me whether this was the cursor to _get_ the current page or the _next_ page (returned with the result).   I feel like moving this below `process` (to indicate it happens after) and a small comment about how it results in the next url getting added to the response data would make this clearer (at least to me).",NU,,[0.]
489,47188309-2444,"	this is always a tricky thing, when you have to 'pool' exceptions. I kind of like taking the approach where we shove the raw exceptions into the list, keep going, and then at the end if there are any exceptions in the list, we raise some kind of generic SR-specific ComposeException that takes the list of exceptions as a parameter and deals with the logic of expressing itself internally.  ``` for ssid in ssids:   try:     result = client.postToServiceV2(**service_kwargs)   except Exception, e:     exceptions.append(e) if exceptions:     raise ComposeFailedException(exceptions) ```  that way we are still playing by the idioms of try/catch, instead of manually checking return values in a wrapping method to determine if something went wrong.",NU,,[-1.]
490,47358275-2441,"	This is pretty minor, but I would prefer to create this model in a setup method and then just tweak the `reviewAdviceDismissed` param as you need for each test.",NU,,[0.]
491,47358434-2441,"	I believe you can specify a list of `choices` which I think would be a good idea to make it clear which values are valid or this string property.",NU,,[0.]
492,47358991-2441,"	Can you be consistent whether you are including the `()` or not? I prefer to just include it for all knockout observables so it is clear it _is_ an observable. There are a few lines above as well that could be adjusted.",NU,,[0.]
493,47359198-2441,"	I think this is incorrect. The account needs to exist in order for you to execute the process method below. Why couldn't you use the default `BaseAjaxHandler.check_credentials` method?",NU,,[-1.]
494,47359251-2441,"	Why not just use `self.help_tag`?",NU,,[0.]
495,47359269-2441,"	Why is this called `help_tag` but named `ADVICE_TAG`?",NU,,[0.]
496,47359305-2441,"	I don't think there is a reason to use `list()` just stick with `[]` please.",NU,,[-1.]
497,47361142-2441,"	Can we just do `onDismiss !== undefined`?",NU,,[0.]
